order_id,customer_id,product_id,product_name,category,quantity,total_amount,order_date
2358,1556,293,T-Shirt,Clothing,4,345.67,2025-04-24
2359,2230,379,Yoga Mat,Sports,1,154.97,2025-02-21
2360,2007,553,Shoes,Clothing,3,387.01,2025-05-25
2361,1725,151,Cricket Bat,Sports,2,944.07,2025-11-02
2362,1876,67,Yoga Mat,Sports,2,443.02,2025-04-05
2363,1154,74,Phone,Electronics,2,1425.17,2025-06-28
2364,1707,113,Monitor,Electronics,1,704.75,2025-06-28
2365,1158,30,Yoga Mat,Sports,1,280.25,2025-10-01
2366,2115,390,Monitor,Electronics,3,2672.93,2025-04-23
2367,1426,120,Monitor,Electronics,3,3597.67,2025-12-13
2368,1474,136,Cricket Bat,Sports,3,833.09,2025-02-09
2369,1030,27,Monitor,Electronics,1,751.25,2025-09-04
2370,1475,449,Novel,Books,1,106.21,2025-10-27
2371,2057,98,Football,Sports,3,1263.0,2025-12-02
2372,1712,202,Science Book,Books,4,136.02,2025-09-30
2373,1018,458,Phone,Electronics,4,3575.73,2025-03-22
2374,1623,244,Shoes,Clothing,2,350.19,2025-08-08
2375,1206,343,Shoes,Clothing,3,733.25,2025-01-21
2376,1388,320,Cookbook,Books,4,340.83,2025-01-25
2377,1075,522,Plant,Home & Garden,1,523.3,2025-05-17
2378,2083,221,Table,Home & Garden,3,956.06,2025-05-27
2379,1845,23,Cookbook,Books,1,113.71,2025-02-22
2380,1727,24,Table,Home & Garden,3,537.14,2025-12-06
2381,2142,342,Jeans,Clothing,4,843.73,2025-08-11
2382,1425,460,Laptop,Electronics,2,2094.15,2025-08-08
2383,2038,309,Phone,Electronics,4,2594.01,2025-08-24
2384,1634,230,Chair,Home & Garden,1,287.97,2025-07-24
2385,1250,440,Tablet,Electronics,4,3931.3,2025-05-15
2386,1101,528,Lamp,Home & Garden,4,1458.12,2025-12-27
2387,1813,191,Cookbook,Books,4,182.99,2025-01-02
2388,1176,477,Chair,Home & Garden,3,421.45,2025-09-14
2389,1172,260,Biography,Books,1,125.58,2025-08-12
2390,1929,310,Phone,Electronics,3,2463.5,2025-07-30
2391,2217,14,Jeans,Clothing,1,240.75,2025-11-09
2392,1098,34,Jeans,Clothing,2,233.4,2025-02-02
2393,1588,359,Phone,Electronics,4,1965.58,2025-11-10
2394,1403,446,Lamp,Home & Garden,4,697.46,2025-07-21
2395,1745,143,Plant,Home & Garden,3,468.37,2025-06-25
2396,1797,553,Monitor,Electronics,4,1463.16,2025-09-26
2397,1085,293,Lamp,Home & Garden,3,550.61,2025-03-04
2398,1106,556,Jeans,Clothing,2,590.86,2025-12-25
2399,1566,256,Phone,Electronics,2,1068.51,2025-03-15
2400,1862,146,T-Shirt,Clothing,1,248.85,2025-12-21
2401,1086,542,Chair,Home & Garden,4,2025.77,2025-11-27
2402,1446,466,Novel,Books,4,180.68,2025-05-09
2403,2049,406,Tablet,Electronics,2,1333.2,2025-03-02
2404,2083,191,Tablet,Electronics,4,1668.75,2025-02-08
2405,1232,134,Tablet,Electronics,4,4182.5,2025-05-26
2406,1924,444,Shoes,Clothing,4,426.79,2025-08-29
2407,1033,308,Laptop,Electronics,3,2398.15,2025-01-02
2408,1347,176,Phone,Electronics,3,3074.53,2025-09-11
2409,1604,407,Cookbook,Books,3,424.29,2025-11-06
2410,1204,173,Phone,Electronics,4,1820.11,2025-04-01
2411,1940,370,Phone,Electronics,1,1179.65,2025-06-17
2412,1206,129,Phone,Electronics,1,753.06,2025-02-18
2413,1198,526,Jacket,Clothing,3,336.28,2025-10-28
2414,1137,142,Jacket,Clothing,2,421.79,2025-09-26
2415,1838,329,Shoes,Clothing,3,269.75,2025-12-21
2416,2169,21,Jeans,Clothing,3,677.51,2025-06-01
2417,1989,225,Table,Home & Garden,4,1012.09,2025-06-11
2418,2004,103,Cricket Bat,Sports,3,220.58,2025-04-17
2419,1509,482,Jeans,Clothing,3,234.2,2025-06-04
2420,1598,483,Football,Sports,4,1508.68,2025-10-31
2421,1393,234,Laptop,Electronics,1,516.32,2025-11-06
2422,1014,7,Jeans,Clothing,4,1309.9,2025-11-20
2423,2129,115,Laptop,Electronics,1,725.02,2025-01-13
2424,2180,275,Chair,Home & Garden,2,1154.61,2025-11-06
2425,1717,154,T-Shirt,Clothing,4,441.02,2025-02-07
2426,2200,431,Football,Sports,1,200.16,2025-09-16
2427,1447,65,Jacket,Clothing,1,255.39,2025-06-21
2428,1225,381,Biography,Books,3,367.1,2025-05-11
2429,1768,275,Jeans,Clothing,3,766.23,2025-11-23
2430,1566,539,Table,Home & Garden,3,1185.95,2025-01-14
2431,2161,518,Laptop,Electronics,4,2655.77,2025-01-06
2432,2179,138,Novel,Books,4,590.6,2025-03-26
2433,1407,184,Novel,Books,4,269.23,2025-10-02
2434,2157,542,Plant,Home & Garden,2,758.6,2025-11-05
2435,2191,413,Phone,Electronics,2,1385.73,2025-12-10
2436,1456,46,Shoes,Clothing,3,243.27,2025-07-08
2437,2146,112,Phone,Electronics,4,2699.07,2025-08-19
2438,1390,367,Phone,Electronics,3,5185.1,2025-11-24
2439,1951,307,Cookbook,Books,4,515.15,2025-09-22
2440,1030,339,Chair,Home & Garden,4,2220.2,2025-04-12
2441,1813,544,Phone,Electronics,4,3307.89,2025-10-13
2442,1921,269,Tablet,Electronics,3,4100.67,2025-10-06
2443,2012,78,Cricket Bat,Sports,3,830.36,2025-05-01
2444,1396,418,Biography,Books,4,448.46,2025-10-07
2445,1383,489,Shoes,Clothing,3,220.44,2025-08-06
2446,1631,522,Laptop,Electronics,3,1745.54,2025-03-21
2447,1597,175,Shoes,Clothing,2,595.33,2025-04-23
2448,1733,213,Tablet,Electronics,4,5101.43,2025-08-09
2449,1623,318,Tablet,Electronics,1,872.71,2025-03-26
2450,2160,554,Monitor,Electronics,2,1525.85,2025-09-04
2451,2020,422,Laptop,Electronics,2,1335.5,2025-08-16
2452,1871,301,T-Shirt,Clothing,3,667.56,2025-12-08
2453,2004,112,Tablet,Electronics,2,2404.51,2025-05-02
2454,2220,230,Phone,Electronics,2,2414.01,2025-04-08
2455,2195,19,Laptop,Electronics,4,3740.37,2025-12-26
2456,1355,66,Laptop,Electronics,4,4861.47,2025-12-04
2457,1307,121,Monitor,Electronics,1,429.71,2025-12-03
2458,1095,429,Chair,Home & Garden,3,648.99,2025-04-24
2459,1579,368,Phone,Electronics,4,3607.88,2025-05-08
2460,1732,361,Biography,Books,4,390.92,2025-02-05
2461,1526,349,Plant,Home & Garden,2,1169.68,2025-10-06
2462,1289,330,Football,Sports,4,997.19,2025-01-18
2463,1442,496,Shoes,Clothing,1,211.93,2025-05-21
2464,1449,161,Plant,Home & Garden,1,280.46,2025-10-17
2465,1392,295,Tennis Racket,Sports,3,1380.47,2025-11-26
2466,1990,292,Plant,Home & Garden,3,907.43,2025-01-15
2467,1097,38,Jeans,Clothing,4,1161.25,2025-10-30
2468,1749,309,Laptop,Electronics,4,1333.83,2025-06-13
2469,1244,501,Cricket Bat,Sports,1,424.05,2025-09-08
2470,2089,498,Tennis Racket,Sports,1,418.18,2025-11-11
2471,1897,441,Novel,Books,4,242.45,2025-08-06
2472,1974,469,Shoes,Clothing,1,118.99,2025-03-18
2473,1090,547,T-Shirt,Clothing,1,171.61,2025-07-09
2474,2221,341,Chair,Home & Garden,3,956.71,2025-02-01
2475,1948,28,Science Book,Books,2,195.18,2025-02-13
2476,1844,232,Monitor,Electronics,4,1551.02,2025-07-26
2477,1754,239,Tennis Racket,Sports,4,338.28,2025-02-04
2478,1016,260,Lamp,Home & Garden,4,1196.88,2025-08-14
2479,1173,508,Tablet,Electronics,4,4850.82,2025-11-27
2480,2088,82,Jeans,Clothing,4,335.73,2025-04-27
2481,1978,176,Jacket,Clothing,2,212.95,2025-11-22
2482,1062,192,Phone,Electronics,3,1860.94,2025-10-29
2483,1740,519,Jacket,Clothing,2,444.29,2025-03-04
2484,2227,533,Chair,Home & Garden,1,125.66,2025-05-14
2485,1183,324,Yoga Mat,Sports,2,488.49,2025-09-04
2486,1065,118,Table,Home & Garden,1,455.91,2025-09-11
2487,1035,217,Phone,Electronics,2,854.82,2025-01-19
2488,1530,324,Jeans,Clothing,4,548.81,2025-10-24
2489,1613,457,Jacket,Clothing,2,528.71,2025-06-25
2490,1575,537,Lamp,Home & Garden,2,206.91,2025-01-19
2491,1041,81,Shoes,Clothing,3,348.34,2025-10-22
2492,1505,371,Monitor,Electronics,1,568.27,2025-05-01
2493,2203,19,Cookbook,Books,2,147.01,2025-02-17
2494,1740,79,Cookbook,Books,4,468.47,2025-05-25
2495,1996,156,Science Book,Books,3,293.32,2025-06-09
2496,1852,364,Shoes,Clothing,1,174.2,2025-12-08
2497,1465,166,Jacket,Clothing,1,180.37,2025-09-20
2498,1502,343,Cookbook,Books,4,274.21,2025-10-10
2499,1834,408,Plant,Home & Garden,3,1533.54,2025-05-10
2500,1979,514,Cookbook,Books,2,395.11,2025-12-04
2501,1751,318,Phone,Electronics,1,1006.2,2025-01-23
2502,2216,6,Yoga Mat,Sports,3,233.74,2025-06-18
2503,1860,392,Shoes,Clothing,1,231.04,2025-10-21
2504,1702,277,T-Shirt,Clothing,3,854.5,2025-05-23
2505,2192,268,Table,Home & Garden,3,646.59,2025-05-24
2506,1999,564,Shoes,Clothing,1,143.67,2025-06-26
2507,1122,214,Laptop,Electronics,1,1431.81,2025-12-28
2508,1729,332,Science Book,Books,4,101.03,2025-03-29
2509,1770,432,Cricket Bat,Sports,1,99.02,2025-07-01
2510,1508,133,Tennis Racket,Sports,4,726.8,2025-01-16
2511,1069,212,Chair,Home & Garden,3,1033.05,2025-10-31
2512,2025,561,Plant,Home & Garden,2,783.95,2025-08-24
2513,1607,176,Plant,Home & Garden,4,322.38,2025-06-14
2514,1028,279,Shoes,Clothing,4,581.69,2025-06-06
2515,1304,206,Monitor,Electronics,3,2747.57,2025-07-01
2516,1481,520,Phone,Electronics,3,4812.9,2025-11-25
2517,1770,172,Lamp,Home & Garden,3,871.52,2025-11-30
2518,2179,130,Table,Home & Garden,2,813.29,2025-01-09
2519,1294,535,Tennis Racket,Sports,2,713.24,2025-09-26
2520,1110,156,Shoes,Clothing,1,248.59,2025-03-13
2521,1333,382,Monitor,Electronics,2,1668.31,2025-04-16
2522,1654,476,Monitor,Electronics,1,530.24,2025-11-04
2523,1662,463,Lamp,Home & Garden,2,302.9,2025-10-23
2524,1615,238,Laptop,Electronics,3,2015.08,2025-06-07
2525,1520,251,Cookbook,Books,1,71.99,2025-11-17
2526,1977,245,Cookbook,Books,3,325.58,2025-12-18
2527,1099,415,Phone,Electronics,4,5191.15,2025-08-01
2528,1973,179,Phone,Electronics,2,1273.03,2025-05-01
2529,2193,203,Laptop,Electronics,2,1637.22,2025-10-28
2530,2217,421,Cookbook,Books,4,146.46,2025-10-06
2531,1262,397,Lamp,Home & Garden,4,1987.93,2025-06-15
2532,1097,242,Plant,Home & Garden,3,599.79,2025-08-18
2533,1187,167,Phone,Electronics,2,1350.1,2025-11-03
2534,1488,518,Novel,Books,3,494.27,2025-08-14
2535,1413,525,Biography,Books,4,649.81,2025-11-21
2536,1258,363,Jeans,Clothing,2,231.14,2025-05-20
2537,1543,290,Football,Sports,4,1402.43,2025-07-31
2538,1407,430,Cricket Bat,Sports,2,317.36,2025-07-01
2539,1982,241,Laptop,Electronics,1,376.28,2025-03-30
2540,1467,112,Tablet,Electronics,1,788.76,2025-02-26
2541,2011,537,Chair,Home & Garden,2,1030.3,2025-05-22
2542,1125,565,Monitor,Electronics,3,3632.58,2025-09-07
2543,1455,400,Jeans,Clothing,2,104.62,2025-06-25
2544,1649,414,Phone,Electronics,4,3549.68,2025-06-28
2545,1347,450,Shoes,Clothing,1,209.73,2025-05-29
2546,2141,444,Jeans,Clothing,3,606.14,2025-12-22
2547,1809,121,Jeans,Clothing,1,309.46,2025-10-10
2548,1078,71,Tablet,Electronics,3,2017.03,2025-05-25
2549,1623,165,Phone,Electronics,4,3328.01,2025-02-17
2550,1212,168,Jeans,Clothing,1,176.08,2025-11-07
2551,1986,221,Cookbook,Books,4,289.24,2025-10-02
2552,1772,128,Tablet,Electronics,3,2672.43,2025-02-27
2553,1142,38,Jeans,Clothing,4,910.63,2025-07-24
2554,2075,214,T-Shirt,Clothing,1,249.13,2025-01-01
2555,1517,8,Jacket,Clothing,4,865.03,2025-06-05
2556,2003,458,Phone,Electronics,4,1373.24,2025-09-30
2557,1368,420,Phone,Electronics,2,2569.91,2025-12-13
2558,1214,559,T-Shirt,Clothing,3,407.98,2025-04-22
2559,1215,232,Laptop,Electronics,3,2567.59,2025-08-09
2560,1402,190,T-Shirt,Clothing,4,473.9,2025-09-15
2561,1627,388,T-Shirt,Clothing,3,404.12,2025-02-18
2562,1052,139,Laptop,Electronics,1,565.47,2025-04-22
2563,1508,437,Monitor,Electronics,2,1415.85,2025-05-18
2564,1670,272,Laptop,Electronics,4,1865.48,2025-11-22
2565,2126,235,Phone,Electronics,2,1255.82,2025-12-20
2566,2105,395,Plant,Home & Garden,4,573.23,2025-03-18
2567,1273,562,Phone,Electronics,1,320.61,2025-03-19
2568,1818,437,T-Shirt,Clothing,4,1170.79,2025-06-04
2569,1637,297,Plant,Home & Garden,1,313.16,2025-02-10
2570,1032,524,Table,Home & Garden,4,2265.94,2025-10-03
2571,1398,466,Jeans,Clothing,4,1284.09,2025-11-03
2572,1929,234,Monitor,Electronics,2,2122.56,2025-05-26
2573,1589,216,T-Shirt,Clothing,1,90.05,2025-04-05
2574,1984,47,Tablet,Electronics,4,1296.23,2025-05-15
2575,2100,399,Laptop,Electronics,1,360.59,2025-09-16
2576,2215,345,Monitor,Electronics,3,3372.37,2025-03-09
2577,1629,562,Shoes,Clothing,4,318.43,2025-09-07
2578,1461,77,Jeans,Clothing,1,154.45,2025-05-07
2579,1660,297,Jacket,Clothing,2,538.73,2025-04-21
2580,1582,162,Laptop,Electronics,3,3506.55,2025-06-08
2581,1188,279,Novel,Books,1,52.03,2025-07-30
2582,2184,170,Phone,Electronics,3,2275.04,2025-08-22
2583,1768,302,Laptop,Electronics,4,4506.54,2025-12-24
2584,1937,438,T-Shirt,Clothing,1,169.18,2025-01-29
2585,1515,535,Phone,Electronics,3,1341.89,2025-08-25
2586,1032,133,Lamp,Home & Garden,4,730.25,2025-05-15
2587,1344,378,T-Shirt,Clothing,2,156.02,2025-01-17
2588,1627,361,Football,Sports,3,1070.71,2025-06-22
2589,1679,130,T-Shirt,Clothing,2,189.92,2025-06-30
2590,1947,211,Plant,Home & Garden,2,274.49,2025-05-17
2591,1576,222,Table,Home & Garden,4,509.93,2025-01-24
2592,1741,401,Plant,Home & Garden,4,793.09,2025-03-18
2593,1511,103,Laptop,Electronics,4,3186.14,2025-03-29
2594,1897,258,Tennis Racket,Sports,2,346.35,2025-03-19
2595,1389,387,Tablet,Electronics,2,2177.53,2025-12-09
2596,1148,420,Lamp,Home & Garden,2,799.55,2025-10-26
2597,2173,189,Phone,Electronics,1,1315.94,2025-12-05
2598,2056,549,Jeans,Clothing,2,195.54,2025-10-26
2599,1486,271,Shoes,Clothing,3,553.43,2025-08-06
2600,1277,328,Plant,Home & Garden,2,566.11,2025-07-25
2601,1335,228,Chair,Home & Garden,2,242.49,2025-04-04
2602,1424,427,Biography,Books,2,175.42,2025-03-16
2603,1210,73,Phone,Electronics,4,2674.19,2025-06-28
2604,2096,234,Table,Home & Garden,3,1105.07,2025-09-28
2605,1371,145,Chair,Home & Garden,3,785.7,2025-07-03
2606,2066,69,Cookbook,Books,3,579.21,2025-11-09
2607,1566,474,Tablet,Electronics,4,3311.23,2025-02-07
2608,1439,308,Novel,Books,1,58.88,2025-09-20
2609,2161,419,Plant,Home & Garden,2,602.65,2025-04-13
2610,1275,90,Tablet,Electronics,1,253.11,2025-02-18
2611,1810,462,Jacket,Clothing,2,570.28,2025-12-21
2612,1599,278,Laptop,Electronics,1,1484.32,2025-12-17
2613,2163,366,Cookbook,Books,2,182.95,2025-04-24
2614,1822,111,T-Shirt,Clothing,1,391.08,2025-12-04
2615,1403,465,Phone,Electronics,3,2894.35,2025-01-25
2616,1054,39,Jacket,Clothing,1,211.28,2025-06-12
2617,1112,287,Jacket,Clothing,2,291.77,2025-08-18
2618,1648,266,Phone,Electronics,2,2226.02,2025-12-05
2619,1390,176,Cookbook,Books,1,149.05,2025-09-17
2620,2223,531,Novel,Books,3,250.4,2025-07-18
2621,1226,477,Phone,Electronics,1,720.94,2025-05-07
2622,1935,252,Science Book,Books,3,255.43,2025-11-28
2623,1710,122,Tablet,Electronics,1,1500.11,2025-12-09
2624,1342,179,Biography,Books,3,473.07,2025-09-08
2625,2147,1,Jeans,Clothing,1,254.74,2025-05-30
2626,1878,297,Monitor,Electronics,2,1936.74,2025-03-05
2627,1000,482,Tablet,Electronics,3,2162.03,2025-02-10
2628,1334,167,Lamp,Home & Garden,2,854.03,2025-05-21
2629,1879,67,Laptop,Electronics,2,2262.79,2025-11-26
2630,1114,495,Jeans,Clothing,1,56.82,2025-02-26
2631,1967,485,Shoes,Clothing,4,586.45,2025-11-06
2632,1487,531,Jeans,Clothing,2,489.71,2025-09-24
2633,1115,164,Phone,Electronics,2,2325.5,2025-06-23
2634,1656,375,Cookbook,Books,2,259.91,2025-06-25
2635,1084,463,Monitor,Electronics,2,1087.3,2025-12-30
2636,1549,218,Cookbook,Books,3,236.05,2025-04-26
2637,1303,308,Biography,Books,4,115.76,2025-08-16
2638,1995,71,Plant,Home & Garden,3,422.79,2025-05-24
2639,1338,325,Biography,Books,3,249.67,2025-09-05
2640,2146,491,Shoes,Clothing,1,48.06,2025-02-27
2641,1821,416,Plant,Home & Garden,4,878.04,2025-02-16
2642,1671,32,Lamp,Home & Garden,4,391.98,2025-04-06
2643,1915,49,Monitor,Electronics,3,796.96,2025-02-06
2644,2156,391,Plant,Home & Garden,3,1542.24,2025-10-25
2645,1002,544,Novel,Books,2,270.63,2025-08-02
2646,1108,552,Shoes,Clothing,3,285.18,2025-10-18
2647,2212,465,Tablet,Electronics,3,2493.8,2025-11-28
2648,1209,28,Shoes,Clothing,2,487.6,2025-10-23
2649,1499,51,Lamp,Home & Garden,4,627.84,2025-01-29
2650,1228,135,T-Shirt,Clothing,2,436.78,2025-05-30
2651,1332,213,Cricket Bat,Sports,3,307.02,2025-12-28
2652,2084,216,Tablet,Electronics,4,4260.59,2025-11-03
2653,1693,206,Tablet,Electronics,2,1323.46,2025-07-23
2654,1687,242,Cricket Bat,Sports,3,645.27,2025-07-30
2655,1434,384,Shoes,Clothing,2,246.77,2025-09-26
2656,1868,232,Novel,Books,2,395.06,2025-11-19
2657,1031,27,Yoga Mat,Sports,2,202.02,2025-06-26
2658,1596,366,Yoga Mat,Sports,4,1026.96,2025-03-07
2659,2121,125,Monitor,Electronics,2,1038.03,2025-03-14
2660,1132,382,Tennis Racket,Sports,1,366.14,2025-06-06
2661,1471,162,Laptop,Electronics,3,2652.98,2025-08-22
2662,1420,535,Phone,Electronics,3,2131.91,2025-05-23
2663,2120,552,Monitor,Electronics,1,586.52,2025-10-08
2664,1869,393,Tablet,Electronics,4,1969.43,2025-12-20
2665,1483,18,Laptop,Electronics,2,2343.58,2025-10-31
2666,2154,318,Yoga Mat,Sports,1,345.88,2025-10-08
2667,1912,11,Tennis Racket,Sports,3,491.71,2025-05-19
2668,1705,323,Phone,Electronics,2,978.69,2025-07-15
2669,1980,252,Tennis Racket,Sports,4,1267.88,2025-05-30
2670,1180,67,Cookbook,Books,1,65.21,2025-03-18
2671,1650,304,Phone,Electronics,3,3123.87,2025-12-07
2672,2228,549,Plant,Home & Garden,1,189.6,2025-05-17
2673,1814,560,Laptop,Electronics,1,488.47,2025-05-15
2674,1612,4,Cookbook,Books,4,377.88,2025-02-15
2675,1459,44,Cricket Bat,Sports,1,270.01,2025-09-23
2676,1261,213,Shoes,Clothing,3,202.95,2025-08-04
2677,1360,210,Science Book,Books,3,342.16,2025-11-16
2678,1600,464,Yoga Mat,Sports,1,197.16,2025-09-19
2679,1475,392,Tennis Racket,Sports,1,176.77,2025-09-13
2680,1922,139,Laptop,Electronics,1,880.5,2025-10-01
2681,1483,270,Chair,Home & Garden,2,178.48,2025-01-17
2682,1113,232,Laptop,Electronics,2,1750.2,2025-05-12
2683,1610,443,Biography,Books,3,416.51,2025-07-26
2684,2181,441,Football,Sports,4,519.12,2025-12-26
2685,1063,519,Monitor,Electronics,1,1101.1,2025-09-13
2686,2005,500,Plant,Home & Garden,2,993.19,2025-04-08
2687,2017,464,Monitor,Electronics,3,1133.96,2025-05-20
2688,1059,317,T-Shirt,Clothing,3,230.06,2025-01-31
2689,1295,215,Tablet,Electronics,2,1165.34,2025-06-26
2690,1127,366,T-Shirt,Clothing,2,260.26,2025-09-26
2691,1791,290,Table,Home & Garden,1,443.01,2025-09-02
2692,1199,286,Phone,Electronics,2,1536.15,2025-01-07
2693,2006,428,Shoes,Clothing,4,616.8,2025-07-20
2694,1271,492,T-Shirt,Clothing,2,353.82,2025-02-12
2695,1320,454,Shoes,Clothing,2,296.92,2025-08-15
2696,1928,83,Shoes,Clothing,3,1132.28,2025-12-02
2697,1539,449,Jeans,Clothing,2,169.71,2025-09-09
2698,1313,385,Phone,Electronics,4,3954.16,2025-06-24
2699,1761,344,Cookbook,Books,3,458.35,2025-12-28
2700,2194,62,Jeans,Clothing,3,952.25,2025-11-12
2701,1878,189,Science Book,Books,3,186.88,2025-05-13
2702,1557,74,Monitor,Electronics,2,1020.63,2025-08-12
2703,2088,532,T-Shirt,Clothing,2,317.68,2025-07-12
2704,2218,301,Jeans,Clothing,4,835.95,2025-03-03
2705,1673,337,T-Shirt,Clothing,2,225.65,2025-12-10
2706,1772,250,Cookbook,Books,4,638.11,2025-07-10
2707,1327,23,Laptop,Electronics,1,1114.46,2025-10-12
2708,2183,136,Cricket Bat,Sports,2,591.32,2025-10-12
2709,1877,277,Jeans,Clothing,2,736.46,2025-12-04
2710,2146,126,Tennis Racket,Sports,4,1559.74,2025-05-16
2711,1807,158,Jacket,Clothing,4,497.43,2025-08-20
2712,1442,80,Shoes,Clothing,4,494.19,2025-11-22
2713,1332,126,Chair,Home & Garden,3,1093.79,2025-06-24
2714,1594,110,Tablet,Electronics,2,1673.79,2025-05-21
2715,1712,46,Laptop,Electronics,2,2212.08,2025-11-15
2716,2040,77,Cookbook,Books,3,616.58,2025-11-11
2717,2047,461,Science Book,Books,1,84.02,2025-07-19
2718,1708,188,Jeans,Clothing,3,392.7,2025-02-28
2719,2194,135,Lamp,Home & Garden,2,363.19,2025-01-21
2720,1030,496,Jeans,Clothing,3,306.5,2025-05-01
2721,1480,429,Shoes,Clothing,1,282.72,2025-09-20
2722,1117,162,Tablet,Electronics,4,1823.92,2025-09-27
2723,1299,562,Football,Sports,3,393.37,2025-01-28
2724,2144,561,Tablet,Electronics,4,2424.03,2025-05-20
2725,1311,177,Shoes,Clothing,2,736.09,2025-12-12
2726,1766,195,T-Shirt,Clothing,3,848.03,2025-03-16
2727,1695,52,Tablet,Electronics,3,2523.96,2025-12-01
2728,1309,195,Laptop,Electronics,2,1256.1,2025-03-02
2729,2144,41,Jacket,Clothing,4,1376.45,2025-11-16
2730,1516,231,Science Book,Books,2,99.21,2025-05-25
2731,1674,53,Jacket,Clothing,1,193.87,2025-06-17
2732,1747,158,Table,Home & Garden,3,1314.61,2025-08-30
2733,1720,540,Tablet,Electronics,3,1418.31,2025-01-21
2734,1722,511,Chair,Home & Garden,4,429.74,2025-10-12
2735,1096,245,Tablet,Electronics,4,2804.87,2025-04-30
2736,1793,160,T-Shirt,Clothing,3,289.09,2025-12-01
2737,2055,440,Tablet,Electronics,3,2666.78,2025-09-22
2738,1925,93,Laptop,Electronics,4,2836.12,2025-07-21
2739,1059,555,Tennis Racket,Sports,4,303.24,2025-08-02
2740,2057,158,Plant,Home & Garden,2,617.95,2025-06-25
2741,1857,114,Jeans,Clothing,4,662.72,2025-12-01
2742,2166,320,Table,Home & Garden,4,1876.45,2025-04-07
2743,1245,391,Laptop,Electronics,1,916.89,2025-08-27
2744,1276,478,Jeans,Clothing,4,710.55,2025-07-21
2745,1668,322,Monitor,Electronics,2,2236.2,2025-06-02
2746,2169,400,Yoga Mat,Sports,2,544.08,2025-02-23
2747,1575,374,Lamp,Home & Garden,3,775.98,2025-04-22
2748,1196,492,Novel,Books,1,78.77,2025-03-10
2749,1854,390,T-Shirt,Clothing,4,479.2,2025-01-21
2750,1594,78,Chair,Home & Garden,3,1358.73,2025-12-24
2751,1887,424,Tablet,Electronics,4,5037.88,2025-09-28
2752,1726,427,T-Shirt,Clothing,2,266.11,2025-03-08
2753,1110,64,Biography,Books,1,49.46,2025-05-25
2754,1908,153,Tablet,Electronics,2,1085.75,2025-08-24
2755,2044,481,Lamp,Home & Garden,2,1071.36,2025-07-01
2756,2226,72,Novel,Books,4,607.13,2025-08-17
2757,1359,46,Novel,Books,3,137.35,2025-01-28
2758,1290,482,T-Shirt,Clothing,3,807.11,2025-07-23
2759,2004,356,Tablet,Electronics,2,1451.52,2025-01-16
2760,1927,214,Jacket,Clothing,2,228.31,2025-03-08
2761,2138,380,T-Shirt,Clothing,1,357.19,2025-10-02
2762,2047,535,Tablet,Electronics,1,942.49,2025-01-27
2763,1567,436,Cricket Bat,Sports,3,1098.24,2025-04-08
2764,1733,265,Science Book,Books,2,180.09,2025-07-15
2765,1730,225,Jacket,Clothing,3,715.18,2025-07-15
2766,1919,311,Biography,Books,1,134.12,2025-06-10
2767,1316,404,Laptop,Electronics,2,1840.69,2025-03-27
2768,1867,307,Table,Home & Garden,3,1030.25,2025-08-31
2769,1067,199,Biography,Books,4,361.8,2025-04-17
2770,1000,197,Laptop,Electronics,2,1178.41,2025-12-24
2771,2017,458,Phone,Electronics,4,1304.54,2025-06-09
2772,1454,309,T-Shirt,Clothing,1,189.83,2025-07-15
2773,1438,36,Plant,Home & Garden,2,629.27,2025-05-18
2774,1744,126,Phone,Electronics,4,2889.39,2025-02-10
2775,1851,367,Biography,Books,4,724.85,2025-11-20
2776,2058,347,Tablet,Electronics,3,3069.79,2025-04-28
2777,1575,231,Tablet,Electronics,1,349.95,2025-07-18
2778,1449,420,Jacket,Clothing,2,448.85,2025-11-16
2779,1885,285,Jacket,Clothing,2,595.8,2025-07-28
2780,1969,333,Novel,Books,1,107.37,2025-09-22
2781,1057,418,Jacket,Clothing,4,465.65,2025-09-13
2782,2184,136,Yoga Mat,Sports,3,995.51,2025-07-19
2783,1105,277,Cookbook,Books,4,137.37,2025-03-12
2784,2037,364,Jacket,Clothing,2,500.87,2025-09-15
2785,2114,12,Phone,Electronics,1,544.41,2025-07-03
2786,1168,346,Table,Home & Garden,2,949.99,2025-12-01
2787,2165,53,Chair,Home & Garden,3,1096.26,2025-09-30
2788,1135,557,Monitor,Electronics,2,1194.48,2025-03-18
2789,1204,281,Laptop,Electronics,3,4707.82,2025-11-20
2790,1163,208,Novel,Books,3,510.72,2025-11-20
2791,1803,429,Laptop,Electronics,3,1363.85,2025-08-12
2792,1953,423,Monitor,Electronics,4,2191.86,2025-08-21
2793,1384,267,Phone,Electronics,3,1317.96,2025-10-04
2794,2181,548,Laptop,Electronics,1,1256.16,2025-08-04
2795,1693,443,Plant,Home & Garden,4,348.72,2025-03-09
2796,2142,241,Laptop,Electronics,1,620.97,2025-12-07
2797,1831,266,Laptop,Electronics,2,851.81,2025-01-31
2798,1061,71,T-Shirt,Clothing,4,1288.14,2025-07-20
2799,1589,416,Shoes,Clothing,4,239.48,2025-08-02
2800,2076,212,Science Book,Books,3,289.03,2025-10-03
2801,1332,16,Yoga Mat,Sports,2,729.09,2025-08-21
2802,1993,463,Laptop,Electronics,3,2396.68,2025-09-19
